Date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m2),PAR (µmol/m2/s),max. PAR (µmol/m2/s),Tlog (degC),CO2 (ppm)
01-07-2021,986.803125,15.23243056,289.4808333,12.77048611,85.686875,17.38381944,14.78486111,2.598263889,9.372777778,14.98319444,1185.312292,1.874305556,3.667916667,245.6095833,0.015277778,58.125,124.9120833,261.5345833,349.4497917,26.78638889,423.0901389
02-07-2021,990.8314583,15.09041667,289.0006944,13.66625,91.43895833,17.24152778,15.67048611,1.569791667,9.896180556,15.81486111,1190.358681,1.363611111,2.539305556,228.4619444,0.000694444,0.555555556,84.64826389,182.0531944,210.6660417,26.43715278,424.8534722
03-07-2021,989.6659722,18.00416667,292.0229167,11.23493056,69.564375,21.61618056,13.39131944,8.225069444,8.45875,13.52979167,1178.457708,1.366944444,2.515763889,179.7403472,0,0,293.2649306,579.1136111,695.7122917,30.88361111,427.0973611
04-07-2021,984.6102083,19.52048611,293.9731944,12.88708333,67.74083333,23.4825,14.933125,8.549305556,9.489375,15.16847222,1165.541597,1.742638889,2.893194444,182.5302083,0,0,234.1449306,465.9240278,575.090625,32.08409722,429.4038194
05-07-2021,984.4813194,19.654375,294.1174306,13.93305556,70.84881944,23.10444444,15.96569444,7.139166667,10.149375,16.21708333,1164.156458,2.968958333,4.505486111,206.9645833,0,1.736111111,219.5952083,442.8970139,440.6189583,31.08104167,421.7308333
06-07-2021,984.7749306,20.16215278,294.603125,15.82819444,78.25388889,24.13611111,18.06770833,6.068055556,11.49180556,18.34666667,1161.64875,2.496180556,3.937361111,200.8086111,0.023611111,26.73611111,188.1641667,367.9705556,432.1661806,31.24868056,425.0347917
07-07-2021,991.2841667,18.58,292.4602778,14.90409722,80.94791667,21.78909722,16.98395833,4.804583333,10.72645833,17.13354167,1176.159514,1.917222222,2.986597222,191.5163889,0.011805556,25,177.0115972,361.3872222,311.4314583,29.83701389,430.1919444
08-07-2021,993.8111806,17.40402778,291.0704167,15.51361111,88.945625,20.00583333,17.68534722,2.320138889,11.14388889,17.795625,1183.556042,1.30625,2.177708333,147.3000694,0.018055556,36.80555556,84.98201389,180.1733333,211.2280556,28.30125,450.34
09-07-2021,991.8725,15.35416667,289.1786806,14.70118056,96,17.49458333,16.77291667,0.721319444,10.58673611,16.91138889,1190.012917,1.848472222,3.527777778,228.4655556,0.252777778,278.3333333,47.50958333,106.5493056,123.1447222,25.36611111,428.4797222
10-07-2021,991.5038194,18.59625,292.4611806,13.51763889,75.25993056,22.14736111,15.548125,6.598958333,9.812638889,15.68243056,1177.174583,1.376527778,2.362916667,147.5447222,0,0,231.053125,451.7481944,620.1988194,30.77708333,424.2313889
11-07-2021,989.6765972,18.13777778,292.1534028,15.94465278,87.85694444,21.06222222,18.19569444,2.867152778,11.51597222,18.38486111,1175.440208,1.561180556,2.468680556,169.49625,0.007638889,66.80555556,156.9671528,321.1339583,368.3620833,29.90951389,439.8480556
12-07-2021,986.2559028,21.03138889,295.3497917,14.91,71.09465278,25.50569444,17.01555556,8.489861111,10.80097222,17.25104167,1160.472778,1.488611111,2.645486111,136.4596528,0,0,304.8954167,592.3199306,713.9067361,34.50923611,430.9063194
13-07-2021,982.148125,20.44916667,295.1165278,17.01791667,81.88034722,24.58743056,19.52895833,5.058958333,12.463125,19.88520833,1156.764375,1.611875,2.697638889,128.1711806,0.125694444,67.77777778,139.7844444,284.1035417,346.9947917,31.59493056,442.1153472
14-07-2021,983.8959722,18.33319444,292.8395833,14.99291667,82.00736111,21.20284722,17.16520833,4.037361111,10.92569444,17.44805556,1168.161111,3.085347222,4.701111111,204.5959722,0.000694444,11.38888889,196.5313194,400.4336111,547.700625,29.35597222,424.9394444
15-07-2021,987.1995139,18.27347222,292.4988194,14.47506944,79.97118056,21.33493056,16.52083333,4.814652778,10.475,16.73430556,1172.719653,1.498611111,2.35,174.7850694,0,3.125,195.19125,397.67,507.6221528,30.44909722,434.8870833
16-07-2021,991.9507639,20.07166667,293.9003472,16.94444444,83.42375,24.08541667,19.42909722,4.656666667,12.27340278,19.58451389,1169.951042,1.429722222,2.684444444,184.2080556,0,3.958333333,250.934375,504.4117361,668.1005556,32.96611111,438.7184028
17-07-2021,994.0247917,20.22284722,293.8761806,17.16819444,84.18923611,24.03868056,19.71576389,4.323333333,12.43069444,19.83375,1171.588194,1.620486111,3.095138889,178.9197917,0.065277778,101.3888889,117.4338889,244.7861806,313.9796528,30.79805556,414.5722222
18-07-2021,994.0335417,20.78097222,294.4353472,14.58708333,69.46090278,25.13965278,16.64354167,8.495763889,10.48083333,16.74381944,1170.846875,1.492222222,2.998541667,141.4253472,0,0,297.3708333,592.066875,699.0174306,32.79819444,419.7638889
19-07-2021,993.4779861,18.10826389,291.8041667,11.96388889,68.69069444,20.94409722,14.11034722,6.833888889,8.882013889,14.20263889,1181.926181,2.346527778,3.877430556,82.89409722,0,1.666666667,209.6997222,418.4240972,580.1760417,29.49611111,419.1825
20-07-2021,993.7164583,17.13895833,290.8126389,10.87152778,67.18979167,19.66409722,13.05020833,6.614375,8.209791667,13.13291667,1186.619097,1.529791667,2.652916667,130.6432639,0,0,181.7535417,363.9361111,508.5205556,28.93451389,417.5672917
21-07-2021,996.6353472,16.27895833,289.7080556,11.46381944,74.77861111,18.99659722,13.59861111,5.398611111,8.530833333,13.64333333,1193.577153,1.344166667,2.192986111,158.2767361,0,0,168.6915278,338.5109028,416.9415278,28.37298611,432.9063889
22-07-2021,994.8408333,18.50340278,292.0865972,11.83,69.05875,22.01888889,13.92652778,8.092083333,8.753055556,13.99805556,1182.257431,1.396458333,2.325069444,134.5842361,0,0,254.8490278,505.6029167,674.8513889,30.94263889,439.1195139
23-07-2021,990.3211806,20.03111111,293.9995833,12.83118056,65.83368056,24.24076389,14.84597222,9.394722222,9.378125,14.99131944,1170.340347,1.382222222,2.376736111,128.7993056,0,0,267.7629167,532.303125,637.1040278,32.78958333,440.7261806
24-07-2021,985.1489583,22.30340278,296.7227778,13.39118056,59.91604167,27.97784722,15.41819444,12.56020833,9.792847222,15.65006944,1155.0275,1.793055556,2.989305556,144.3902778,0,0,232.0734722,460.1492361,509.7688889,34.164375,425.6652778
25-07-2021,983.4294444,22.76722222,297.335625,15.28486111,64.20486111,28.25569444,17.43340278,10.821875,11.10131944,17.72736111,1150.109167,1.621597222,2.767152778,197.5001389,0,0,232.1949306,467.6228472,608.9355556,35.19840278,434.1777083
26-07-2021,985.5088194,21.06013889,295.4409722,16.01229167,74.40159722,25.37590278,18.24319444,7.132222222,11.59541667,18.51166667,1158.846319,1.753125,2.913472222,189.6818056,0,1.875,191.0757639,386.3038194,486.9827778,33.26993056,438.3579861
27-07-2021,986.9986111,20.83409722,295.0866667,14.35791667,68.48020833,25.04506944,16.40284722,8.6425,10.40215278,16.61868056,1162.337222,2.560277778,3.980555556,200.3983333,0,0,215.7314583,434.3710417,577.5138194,32.14451389,428.258125
28-07-2021,986.4803472,18.88513889,293.1743056,14.93805556,79.50715278,22.04923611,17.04736111,5.002777778,10.81979167,17.28055556,1169.125625,2.815694444,4.387708333,211.8790972,0.04375,32.29166667,186.9014583,373.7938194,459.1030556,30.109375,422.2693056
29-07-2021,986.3772917,19.50430556,293.8045139,11.59708333,62.42569444,22.92263889,13.82513889,9.097638889,8.765416667,14.01527778,1167.984167,3.704791667,5.896527778,218.8695139,0,0,245.0461806,486.6157639,719.6256944,30.18013889,414.9672917
30-07-2021,983.7426389,19.90791667,294.4381944,11.21548611,60.45701389,24.30076389,13.34590278,10.95451389,8.482083333,13.56708333,1163.790903,2.466180556,3.915208333,203.36875,0,0,292.9032639,588.315,659.6259028,31.58305556,429.4558333
31-07-2021,982.5795833,19.80243056,294.4283333,10.47402778,55.83673611,23.29493056,12.72548611,10.56979167,8.095972222,12.95152778,1162.755833,3.736180556,6.081458333,232.7215278,0,0,251.9896528,498.56375,703.5113889,30.74722222,413.6305556
01-08-2021,983.0566667,15.59361111,290.1586111,13.12451389,85.72013889,17.88347222,15.21569444,2.667361111,9.684930556,15.47854167,1179.156042,1.252777778,2.090486111,178.07375,0.015277778,38.88888889,114.4397917,235.2358333,301.1630556,27.29277778,433.6272917
02-08-2021,986.9363889,15.71173611,289.9500694,13.624375,88.07534722,17.96881944,15.63722222,2.331388889,9.914513889,15.84375,1183.127986,1.354375,2.307569444,212.6672222,0.044444444,32.77777778,140.6722917,285.7061806,420.5225694,27.11388889,421.8975694
03-08-2021,987.7888194,15.15534722,289.3207639,13.41972222,90.40694444,17.44527778,15.44743056,1.997708333,9.785138889,15.63909722,1186.585903,1.506875,2.521180556,174.5620833,0.036111111,33.61111111,162.1657639,328.0077083,417.2156944,27.43166667,431.2195833
04-08-2021,986.8557639,16.90055556,291.1501389,14.13972222,84.94173611,19.51368056,16.16319444,3.350972222,10.25034722,16.37763889,1178.004514,1.330763889,2.185763889,173.8038194,0,1.111111111,159.4328472,326.4586111,464.0347222,29.07493056,429.4177083
05-08-2021,983.6447917,16.65194444,291.1725,14.51326389,88.19333333,19.14173611,16.55909722,2.583333333,10.53791667,16.83381944,1174.946319,1.440902778,2.306041667,178.5111806,0.011805556,15.69444444,169.7629167,351.4789583,469.4768056,28.49131944,438.5022222
06-08-2021,980.34875,17.33583333,292.1396528,13.62263889,80.63451389,20.29743056,15.64631944,4.65125,9.986944444,15.95923611,1168.775208,2.882708333,4.484722222,198.7343056,0,0,217.5795139,440.4272222,627.0227083,28.98409722,429.9265972
07-08-2021,980.2667361,17.71520833,292.5285417,13.68645833,79.09027778,20.69291667,15.72645833,4.965972222,10.04083333,16.04402778,1167.075278,2.520416667,3.963194444,183.3670833,0,26.31944444,151.3602083,308.6476389,373.9636111,28.56444444,422.2895139
08-08-2021,985.3654861,17.71118056,292.0911806,10.89618056,66.17548611,20.55708333,13.16819444,7.388333333,8.359027778,13.37,1174.299722,4.271180556,6.382847222,216.4569444,0,0,221.9981944,440.0563194,648.2952778,28.17555556,411.9024306
09-08-2021,991.9903472,17.18236111,291.0010417,10.42180556,67.06083333,20.25611111,12.66784722,7.588472222,7.98125,12.76986111,1184.769514,2.320902778,3.678611111,205.0754167,0,0,217.7518056,429.2928472,575.8965278,28.23263889,418.35375
10-08-2021,991.5720139,16.16875,290.0205556,13.30388889,84.90826389,18.766875,15.3825,3.383611111,9.707430556,15.51388889,1187.076806,1.439861111,2.599027778,211.2619444,0.080555556,76.66666667,146.5834722,299.234375,409.98125,27.45173611,437.7925694
11-08-2021,993.6795833,17.999375,291.6777778,13.310625,77.04055556,21.15590278,15.36534722,5.790486111,9.675277778,15.46333333,1182.167083,1.170763889,2.220902778,223.9172917,0,0,218.6104167,448.880625,576.3965278,30.43930556,422.9154167
12-08-2021,994.6115278,19.91895833,293.5235417,13.76319444,71.08152778,24.49618056,15.82006944,8.675625,9.954236111,15.90638889,1175.599931,1.380833333,2.4125,172.0788194,0,0,223.5481944,445.3470833,551.4879167,31.90423611,436.3422917
13-08-2021,994.3086111,22.35763889,295.9911111,15.66090278,69.74048611,28.34597222,17.86048611,10.48541667,11.24923611,17.96270833,1164.591667,1.47125,2.526319444,195.4780556,0,0,213.5436111,424.9147222,520.4493056,34.48520833,441.3980556
14-08-2021,993.6609722,22.50590278,296.1965278,14.09673611,63.13597222,28.24590278,16.18701389,12.05881944,10.19416667,16.2875,1163.886389,1.898472222,3.248819444,213.738125,0,0,273.2596528,546.4123611,576.2611806,34.71743056,426.5191667
15-08-2021,988.1820833,21.22493056,295.3803472,12.50479167,61.54340278,26.21208333,14.59236111,11.61993056,9.235763889,14.76388889,1163.208264,1.214236111,2.107152778,168.1954861,0,0,253.8891667,501.5813194,553.4670139,33.97923611,444.4371528
16-08-2021,984.2468056,16.99201389,291.4643056,11.43111111,72.67083333,19.94673611,13.55583333,6.390694444,8.612361111,13.77375,1175.827847,2.498402778,4.723402778,222.8895833,0.020138889,62.29166667,176.5747222,352.20125,503.9311806,28.55902778,432.8529167
17-08-2021,989.3761111,14.09527778,288.1240278,8.679236111,71.19416667,16.29763889,11.25847222,5.039583333,7.108541667,11.37930556,1194.802431,2.83125,5.642638889,242.5048611,0,0,170.9772917,341.5617361,476.1922917,24.86819444,408.8000694
18-08-2021,988.69375,15.43798611,289.5283333,11.88041667,79.93708333,17.84236111,14.00041667,3.841805556,8.856180556,14.16145833,1187.220625,1.836944444,3.416597222,221.6159722,0,4.166666667,115.24875,237.8935417,334.2670139,26.23208333,419.1186806
19-08-2021,987.9588889,17.99423611,292.154375,13.58583333,75.79333333,20.75097222,15.59430556,5.156527778,9.876319444,15.78402778,1175.092569,2.102916667,3.709652778,216.7302778,0,0,87.13604167,183.0042361,207.3575,28.52791667,415.6923611
20-08-2021,990.5084722,18.55013889,292.4967361,13.33215278,73.41888889,21.62034722,15.39097222,6.229236111,9.722986111,15.53993056,1176.036528,1.356666667,2.679236111,232.89875,0,2.5,165.7365278,338.4401389,445.9997222,30.27736111,421.3489583
21-08-2021,992.4545139,18.68256944,292.4658333,12.67368056,71.21194444,22.42597222,14.70243056,7.723819444,9.26625,14.81416667,1178.387292,1.113472222,1.935625,167.9411806,0,0.208333333,212.9597917,418.934375,548.8590278,31.06291667,432.4599306
22-08-2021,989.7917361,17.09451389,291.0980556,14.80055556,87.47201389,19.83541667,16.89048611,2.945694444,10.68368056,17.06479167,1180.442708,1.439861111,2.538472222,197.7097222,0.166666667,122.4305556,103.1338194,213.1454167,294.3392361,28.43819444,441.6246528
23-08-2021,993.7986806,14.09284722,287.7554167,13.88784722,98.68888889,16.13354167,15.93111111,0.202083333,10.03368056,16.03319444,1197.971667,2.435555556,4.184722222,179.5195833,0.216666667,353.8888889,31.435625,71.29020833,89.16256944,23.50326389,418.5668056
24-08-2021,999.4307639,14.44694444,287.6431944,11.43402778,83.22083333,16.696875,13.53388889,3.162569444,8.466041667,13.54138889,1204.490486,2.000555556,3.328333333,82.61680556,0,0,146.6195833,292.9786806,402.5861806,25.03381944,414.1566667
25-08-2021,993.8825694,15.06902778,288.7309722,9.574375,72.98333333,17.80555556,11.97798611,5.827916667,7.531736111,12.05270833,1196.173194,1.151458333,2.122986111,212.0720833,0,0,203.3815972,408.7066667,528.0234028,27.47805556,426.050625
26-08-2021,984.9897917,13.66986111,288.0638889,11.97451389,89.98993056,15.74673611,14.03590278,1.709791667,8.912222222,14.25048611,1189.925069,2.551666667,4.31,248.9402083,0.136805556,82.77777778,103.2175694,210.0013889,336.0174306,24.28666667,412.2513889
27-08-2021,986.5215972,12.52784722,286.7888194,11.59673611,94.22909722,14.56840278,13.68805556,0.879027778,8.676736111,13.87555556,1196.686458,2.432777778,4.16125,248.4834028,0.072916667,92.70833333,91.16027778,192.6638889,243.6925694,22.77868056,413.9364583
28-08-2021,989.7268056,13.62277778,287.620625,12.16090278,91.57041667,15.72097222,14.20472222,1.516111111,8.976041667,14.35208333,1195.805833,1.418333333,2.488194444,175.7779167,0.039583333,57.29166667,121.9145139,248.5347222,387.8854861,24.71826389,418.9215972
29-08-2021,988.5509028,13.86993056,287.9670139,13.714375,99.01041667,15.89159722,15.72506944,0.166319444,9.954027778,15.90694444,1192.614444,0.855277778,1.388611111,175.0720139,0.057638889,246.5277778,62.99138889,135.6325,153.886875,24.94597222,433.9488889
30-08-2021,989.2679861,14.38208333,288.420625,13.88361111,97.01111111,16.44159722,15.90055556,0.541041667,10.05770833,16.07138889,1191.280139,1.505,2.727569444,135.0367361,0.163888889,225.9027778,79.63652778,166.1478472,223.2736111,24.92166667,422.825
31-08-2021,994.7815972,15.2175,288.799375,12.95131944,87.16048611,17.43847222,14.95631944,2.481041667,9.405833333,15.035,1194.957014,1.664583333,3.205,179.7823611,0.000694444,0,103.3622222,211.4648611,313.0986806,25.85729167,413.2284722
01-09-2021,999.7524306,15.010625,288.1806944,11.49194444,81.77215278,17.60833333,13.61777778,3.990555556,8.515972222,13.62041667,1202.627986,1.026041667,2.002222222,187.9381944,0,0,165.0963194,329.3942361,445.81375,26.76291667,435.1279861
02-09-2021,1000.356944,15.470625,288.5913194,12.90569444,86.20402778,17.95291667,14.92319444,3.029166667,9.331458333,14.91756944,1200.765972,1.037152778,1.741319444,135.4659722,0,0,164.1451389,326.8011806,391.1473611,27.74152778,440.6717361
03-09-2021,994.7332639,16.46465278,290.0554167,12.06666667,79.08090278,19.72020833,14.15472222,5.565763889,8.899861111,14.230625,1190.511181,1.128333333,1.942291667,181.4308333,0,0,208.1577778,409.866875,453.3805556,29.04111111,443.0483333
04-09-2021,992.8472222,13.64034722,287.3794444,12.71354167,94.51236111,15.82472222,14.773125,1.051388889,9.307986111,14.87979167,1199.312153,1.461736111,2.311319444,104.9346528,0,0,141.4304167,281.9992361,315.0841667,25.22263889,451.4473611
05-09-2021,995.9249306,13.61777778,287.1029861,12.42611111,93.015625,15.83166667,14.50444444,1.326875,9.109305556,14.56263889,1203.278611,1.265347222,2.065833333,129.3995833,0,0,144.4048611,288.4674306,310.9206944,25.52097222,437.9050694
06-09-2021,997.5152778,16.28354167,289.6397222,13.01340278,83.76048611,19.30388889,15.07243056,4.231388889,9.452638889,15.10979167,1194.072431,0.972013889,1.663611111,166.9049306,0,0,177.1496528,349.0127778,375.4495139,28.55006944,445.5070139
07-09-2021,997.6626389,17.314375,290.659375,12.98354167,77.86430556,20.15159722,14.99777778,5.153194444,9.404305556,15.03326389,1189.859167,1.076527778,1.790347222,125.1407639,0,1.180555556,176.5803472,351.1611806,397.8615278,29.75638889,448.0125
08-09-2021,992.8793056,17.18666667,290.9336806,12.47208333,77.23513889,20.70006944,14.53597222,6.16375,9.158263889,14.64166667,1185.190347,1.235138889,2.095277778,134.7903472,0,0.833333333,210.6152778,405.4674306,420.4580556,29.61215278,451.4260417
09-09-2021,987.1138194,19.24083333,293.4792361,13.76034722,74.11659722,23.70090278,15.86451389,7.837013889,10.05979167,16.073125,1169.451389,1.856875,2.939305556,189.34375,0,0,207.5861111,404.9963889,441.2765972,30.77631944,450.9525
10-09-2021,988.2740972,20.47826389,294.6205556,15.60354167,76.313125,24.74534722,17.77993056,6.964722222,11.26673611,17.99069444,1164.719514,1.865277778,3.055208333,196.4709722,0,0.208333333,172.0741667,342.1802778,425.3104167,32.12930556,456.4429167
11-09-2021,990.6584722,18.10861111,292.0413194,16.58736111,91.87034722,21.02361111,18.93875,2.084861111,11.97833333,19.1175,1176.394028,1.344236111,2.269236111,204.825,0.052777778,32.29166667,112.2052778,230.1152083,352.4955556,29.58340278,457.1611806
12-09-2021,991.3988889,17.49569444,291.3652083,15.11715278,87.13006944,20.26423611,17.22027778,3.044097222,10.87569444,17.36888889,1180.559653,1.082638889,1.972222222,213.2506944,0.008333333,15.34722222,155.7669444,312.4810417,426.3229861,29.75548611,447.7495833
